Merged motif (Total sequences: 1756)	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val	All mutation	Pos mutation	Neg mutation	Median score difference	Mean score difference
GBX2$MA0890.1|MSX2$MA0708.1|LBX2$MA0699.1|LHX1$MA1518.1|MSX1$MA0666.1|Dlx2$MA0885.1|ISX$MA0654.1|Msx3$MA0709.1|LHX2$MA0700.2|Dlx3$MA0880.1|RAX$MA0718.1|TLX2$MA1577.1|Dlx4$MA0881.1|Shox2$MA0720.1|ALX3$MA0634.1|HOXA7$MA1498.1|RAX2$MA0717.1|HESX1$MA0894.1|BARX1$MA0875.1|DLX5$MA1476.1|DLX6$MA0882.1|Prrx2$MA0075.2|MIXL1$MA0662.1|EN2$MA0642.1|HOXB8$MA1502.1|LHX5$MA1519.1|PRRX1$MA0716.1|HOXB2$MA0902.2|EMX1$MA0612.2|HOXD8$MA0910.2|GBX1$MA0889.1|PAX4$MA0068.2|EN1$MA0027.2|DRGX$MA1481.1|MNX1$MA0707.1|UNCX$MA0721.1|SHOX$MA0630.1|PRRX2$MA0075.3|VENTX$MA0724.1|Nobox$MA0125.1|HOXA5$MA0158.2|LMX1A$MA0702.2|EMX2$MA0886.1|Pdx1$MA0132.1|HOXA1$MA1495.1|LHX9$MA0701.2|LHX9$MA0701.1|Prrx2$MA0075.1|ESX1$MA0644.1|BSX$MA0876.1|VSX1$MA0725.1|VSX2$MA0726.1|HOXB6$MA1500.1|PDX1$MA0132.2|HOXB5$MA0904.2|Lhx8$MA0705.1|HOXC8$MA1505.1|LMX1A$MA0702.1|LMX1B$MA0703.1|HOXA4$MA1496.1|Lhx4$MA0704.1|ARGFX$MA1463.1|LBX1$MA0618.1|POU6F1$MA0628.1|HOXB2$MA0902.1|VAX2$MA0723.1|HOXB7$MA1501.1|GSX2$MA0893.1|VAX1$MA0722.1|HOXA6$MA1497.1|HOXB4$MA1499.1|HOXD4$MA1507.1|MEOX2$MA0706.1|HOXB3$MA0903.1|HOXA2$MA0900.1|mix-a$MA0621.1|NKX6-2$MA0675.1|GSX2$MA0893.2|MEOX1$MA0661.1|HOXD3$MA0912.2|HOXC4$MA1504.1|EVX1$MA0887.1|LHX2$MA0700.1|EMX1$MA0612.1|LMX1B$MA0703.2|GSX1$MA0892.1|EVX2$MA0888.1|Alx4$MA0853.1|Dlx1$MA0879.1|LHX6$MA0658.1|NKX6-1$MA0674.1|HOXA2$MA0900.2|Alx1$MA0854.1|NOTO$MA0710.1	9032.46	11786.64	14444.52	-2.76	-0.96	0.25	269	107	162	-0.269	-0.263
FOXP1$MA0481.3|FOXD2$MA0847.2|Foxa2$MA0047.2|FOXA1$MA0148.1|FOXA1$MA0148.2|FOXK2$MA1103.2|Foxj2$MA0614.1|Foxo1$MA0480.1|Foxl2$MA1607.1|FOXA3$MA1683.1|FOXN3$MA1489.1|Foxf1$MA1606.1|FOXA1$MA0148.3|FOXA2$MA0047.3|FOXI1$MA0042.2|Foxj3$MA0851.1|FOXO4$MA0848.1|FOXO6$MA0849.1|FOXC2$MA0846.1|FOXD2$MA0847.1|FOXK2$MA1103.1|FOXG1$MA0613.1|FOXP1$MA0481.1|FOXK1$MA0852.2|FOXL1$MA0033.2|FOXP1$MA0481.2|FOXC1$MA0032.2|FOXP2$MA0593.1|FOXA1$MA0148.4|FOXP3$MA0850.1|FOXB1$MA0845.1|Foxk1$MA0852.1|FOXO3$MA0157.2|FOXD1$MA0031.1	13977.57	17675.75	20966.15	-1.83	-0.36	0.62	292	136	156	-0.058	-0.153
TBX3$MA1566.1|TBX4$MA0806.1|MGA$MA0801.1|TBX6$MA1567.1|TBX5$MA0807.1|TBX1$MA0805.1|TBX15$MA0803.1|TBX21$MA0690.1|TBR1$MA0802.1|TBX2$MA0688.1|EOMES$MA0800.1|TBX20$MA0689.1|TBX18$MA1565.1	11937.62	15141.81	18535.5	-0.08	1.22	3.29	281	159	122	0.124	0.241
Hoxd3$MA0912.1|Hoxb5$MA0904.1	31217.35	38111.75	43029.1	-0.76	0.12	1.27	396	204	192	0.029	-0.004
ZBTB7B$MA0694.1|ZBTB7C$MA0695.1|ZBTB7A$MA0750.1	22953.37	28316.5	33024.23	-0.48	0.48	2.02	331	173	158	0.051	0.148
SPIB$MA0081.2|EHF$MA0598.3|FLI1$MA0475.1|ETS1$MA0098.3|ETV1$MA0761.2|FLI1$MA0475.2|FEV$MA0156.2|SPI1$MA0080.5|ERF$MA0760.1|ETV2$MA0762.1|ERG$MA0474.2|ETV4$MA0764.1|Spi1$MA0080.3|ELF1$MA0473.1|GABPA$MA0062.3|Gabpa$MA0062.2|ELF3$MA0640.2|ETV1$MA0761.1|ELF1$MA0473.3|ELK3$MA0759.1|Ets1$MA0098.2|ELF5$MA0136.2|ELK4$MA0076.2|Erg$MA0474.1|ELF2$MA1483.1|ELF4$MA0641.1|ELF1$MA0473.2|ETV3$MA0763.1|ETV6$MA0645.1|ETS2$MA1484.1|ELK1$MA0028.2|ETV5$MA0765.1|ETV5$MA0765.2|IKZF1$MA1508.1|ZBTB7A$MA0750.2|ELK4$MA0076.1|ETV4$MA0764.2|ELF3$MA0640.1|ELK1$MA0028.1|EHF$MA0598.2|FEV$MA0156.1|ELF5$MA0136.1|GABPA$MA0062.1|ETS1$MA0098.1|SPI1$MA0080.2|EHF$MA0598.1	17863.95	22169.76	26882.6	10.17	14.79	20.1	504	347	157	0.69	0.836
Myb$MA0100.2	12680.2	16034.0	19708.4	-0.02	1.02	2.87	269	148	121	0.128	0.189
NFIC$MA0161.1|NFIX$MA0671.1|NFIA$MA0670.1	7699.83	10084.33	12707.77	-3.82	-1.56	-0.04	176	70	106	-0.231	-0.3
BARHL2$MA0635.1|BARHL1$MA0877.2	12823.6	16138.25	19624.55	-1.95	-0.46	0.45	268	131	137	-0.024	-0.084
Esrra$MA0592.2|NR5A1$MA1540.1|ESRRB$MA0141.3|Esrrg$MA0643.1|ESRRA$MA0592.1|ESRRA$MA0592.3|Esrrb$MA0141.2|Esrrb$MA0141.1	15256.96	19142.0	22937.09	-2.62	-0.84	0.13	267	113	154	-0.171	-0.353
ZNF135$MA1587.1	20094.4	24906.0	29066.1	-2.14	-0.51	0.37	326	156	170	-0.083	-0.134
NFIC::TLX1$MA0119.1|NFIX(var.2)$MA1528.1|NFIC(var.2)$MA1527.1|NFIB$MA1643.1	24589.6	30671.88	34363.48	-0.88	0.02	1.16	265	143	122	0.249	0.079
E2F3$MA0469.1|E2F4$MA0470.1|E2F1$MA0024.2|E2F6$MA0471.2|E2F6$MA0471.1|TFDP1$MA1122.1	25102.88	30787.17	35796.53	-2.02	-0.38	0.54	378	175	203	-0.092	-0.205
XBP1$MA0844.1|CREB3L4$MA1474.1|ATF6$MA1466.1|CREB3L1$MA0839.1|CREB3$MA0638.1	23797.02	29317.7	34248.74	-0.48	0.55	2.16	379	201	178	0.031	0.216
HMBOX1$MA0895.1	10495.2	13447.0	16758.3	-0.11	1.94	4.64	256	140	116	0.072	0.254
ONECUT1$MA0679.2|ONECUT2$MA0756.1|ONECUT3$MA0757.1|ONECUT1$MA0679.1	22180.7	27210.0	32291.12	-2.75	-0.82	0.2	377	165	212	-0.102	-0.152
IRF1$MA0050.2|IRF9$MA0653.1|IRF1$MA0050.1|IRF8$MA0652.1|IRF7$MA0772.1|IRF4$MA1419.1|STAT1::STAT2$MA0517.1|STAT1$MA0137.1|IRF3$MA1418.1|IRF2$MA0051.1|IRF5$MA1420.1	19980.1	24694.73	29933.74	14.08	19.19	25.04	573	398	175	0.616	0.926
PKNOX2$MA0783.1|TGIF2LX$MA1571.1|TGIF2$MA0797.1|TGIF2LY$MA1572.1|PKNOX1$MA0782.1|TGIF1$MA0796.1	12857.7	16402.33	19715.78	-0.36	0.45	2.02	261	138	123	0.065	0.179
TFCP2$MA0145.3|GRHL2$MA1105.1|GRHL1$MA0647.1	20480.53	25285.67	29912.6	0.04	1.25	3.21	324	188	136	0.307	0.29
PAX1$MA0779.1|PAX9$MA0781.1	23228.7	28314.0	34095.0	0.75	2.6	5.37	410	230	180	0.211	0.32
FOXC1$MA0032.1	6166.7	8608.5	10310.0	-0.92	-0.04	1.05	186	90	96	-0.054	0.059
RUNX2$MA0511.2|RUNX1$MA0002.2|RUNX3$MA0684.1|RUNX1$MA0002.1|RUNX2$MA0511.1	17199.62	21490.1	25942.2	1.72	4.04	7.36	285	190	95	0.526	0.594
CEBPD$MA0836.2|CEBPA$MA0102.4|CEBPG(var.2)$MA1636.1|CEBPA$MA0102.3|ATF4$MA0833.2|ATF4$MA0833.1|CEBPB$MA0466.1	21815.4	27177.5	31228.99	-1.39	-0.18	0.75	312	149	163	-0.079	-0.061
TFAP2A$MA0003.2|TFAP2A(var.2)$MA0810.1|TFAP2B$MA0811.1|TFAP2C$MA0524.1|TFAP2C$MA0524.2	20761.44	25786.2	30475.9	-0.23	0.52	2.11	359	193	166	0.15	0.071
HNF4A$MA0114.2|HNF4A$MA0114.1|HNF4G$MA0484.1|NR2F1(var.2)$MA1537.1|NR2C2$MA0504.1|PPARG::RXRA$MA0065.1|Nr2f6$MA0677.1|NR1H2::RXRA$MA0115.1|THRB$MA1574.1|Rxra$MA0512.2|RXRB$MA0855.1|RXRG$MA0856.1|PPARD$MA1550.1	20970.67	26107.96	30484.89	-1.85	-0.45	0.55	383	176	207	-0.127	-0.157
TEAD3$MA0808.1|TEAD1$MA0090.2|TEAD4$MA0809.1|TEAD4$MA0809.2|TEAD2$MA1121.1|TEAD1$MA0090.3	16276.4	20266.42	24471.85	-3.56	-1.44	-0.05	226	95	131	-0.311	-0.323
Stat4$MA0518.1|Stat3$MA0144.1|STAT1$MA0137.2|Stat5a::Stat5b$MA0519.1|STAT1$MA0137.3|STAT3$MA0144.2|Stat5a$MA1624.1|Stat5b$MA1625.1	16030.57	20120.19	24110.81	-0.64	0.53	2.12	333	192	141	0.168	0.146
NR1D1$MA1531.1|NR1D2$MA1532.1	30033.95	35881.5	42322.7	-0.05	0.9	2.78	380	206	174	0.057	0.139
CUX1$MA0754.1|CUX2$MA0755.1	14286.95	18097.75	21305.1	-1.08	-0.2	1.06	270	133	137	-0.013	-0.07
RELB$MA1117.1	20072.8	25889.0	29572.4	-0.82	0.06	1.29	323	164	159	0.052	0.007
FOXE1$MA1487.1	19964.8	24791.5	29443.1	-1.97	-0.44	0.35	324	154	170	-0.042	-0.095
RARB(var.3)$MA1552.1|RXRB(var.2)$MA1555.1|RARG(var.3)$MA1553.1|RXRG(var.2)$MA1556.1	18600.72	23543.38	27285.1	-0.76	0.0	1.34	321	166	155	0.091	0.061
Zfx$MA0146.2|Zfx$MA0146.1	18999.7	23443.5	28395.05	-3.81	-1.5	-0.22	328	143	185	-0.201	-0.198
ISL2$MA0914.1|NKX2-8$MA0673.1|Nkx3-2$MA0122.3|NKX2-3$MA0672.1|NKX3-2$MA0122.2|Nkx3-1$MA0124.2	16369.98	20561.42	24329.25	-1.66	-0.34	0.46	253	122	131	-0.071	-0.1
MEF2B$MA0660.1|MEF2D$MA0773.1|MEF2A$MA0052.3|MEF2A$MA0052.1|MEF2A$MA0052.4|MEF2A$MA0052.2|MEF2C$MA0497.1	19024.2	23529.14	28039.39	-0.25	0.78	2.51	289	159	130	0.277	0.241
FOSL1::JUND(var.2)$MA1143.1|JDP2(var.2)$MA0656.1|JUNB(var.2)$MA1140.2|CREB3L4(var.2)$MA1475.1|Atf1$MA0604.1|ATF3$MA0605.2|FOS::JUN(var.2)$MA1126.1|CREM$MA0609.2|CREB1$MA0018.2|JUN::JUNB(var.2)$MA1133.1|CREB1$MA0018.3|FOSL2::JUN(var.2)$MA1131.1|GMEB2$MA0862.1|ATF7$MA0834.1|FOSB::JUNB(var.2)$MA1136.1|FOSB::JUN$MA1127.1|Creb5$MA0840.1|Gmeb1$MA0615.1|FOSL2::JUNB(var.2)$MA1139.1|FOSL2::JUND(var.2)$MA1145.1|FOSL1::JUN(var.2)$MA1129.1|Crem$MA0609.1|JUNB(var.2)$MA1140.1|JUN$MA0488.1|JUND(var.2)$MA0492.1|ATF2$MA1632.1|CREB1$MA0018.4	21719.94	26749.3	31351.78	-0.52	0.44	2.03	321	178	143	0.182	0.237
SOX8$MA0868.2|SOX9$MA0077.1|SOX15$MA1152.1|Sox6$MA0515.1|Sox3$MA0514.1|SOX10$MA0442.2|SOX4$MA0867.2|Sox2$MA0143.3	11203.61	14378.44	17286.14	-1.9	-0.49	0.53	264	113	151	-0.159	-0.104
SOX2$MA0143.4|SOX13$MA1120.1	16145.75	20089.5	24252.7	-2.44	-0.74	0.51	296	144	152	-0.045	-0.12
PBX3$MA1114.1|PKNOX1$MA0782.2|PBX2$MA1113.1	29012.5	34890.67	41122.07	0.25	1.43	3.69	437	242	195	0.138	0.187
Egr1$MA0162.1|EGR2$MA0472.1|EGR3$MA0732.1|EGR1$MA0162.3|EGR1$MA0162.4|EGR4$MA0733.1|EGR2$MA0472.2	23330.33	28632.14	33074.7	-0.7	0.42	1.73	306	173	133	0.38	0.195
Hmx3$MA0898.1|Hmx2$MA0897.1|Hmx1$MA0896.1	38197.63	45251.0	52650.6	-3.27	-1.24	-0.08	440	191	249	-0.247	-0.194
Hoxa9$MA0594.1|MEIS2(var.2)$MA1640.1|PBX2$MA1113.2|MEIS1(var.2)$MA1639.1|Hoxc9$MA0485.1|PBX1$MA0070.1	18083.02	22440.83	26975.43	-3.67	-1.47	-0.05	270	117	153	-0.283	-0.343
OTX1$MA0711.1|OTX2$MA0712.1|PITX1$MA0682.2|Pitx1$MA0682.1|PITX3$MA0714.1|PITX2$MA1547.1|GSC$MA0648.1|GSC2$MA0891.1|OTX2$MA0712.2	9361.09	12101.33	15104.59	-3.68	-1.46	-0.18	217	87	130	-0.285	-0.244
ZNF382$MA1594.1	36161.9	42762.0	49370.8	-0.25	0.6	2.24	427	224	203	0.073	0.133
Foxd3$MA0041.1	13251.3	16798.0	20383.5	-2.9	-0.92	0.0	274	123	151	-0.261	-0.145
SMAD5$MA1557.1|SMAD3$MA0795.1	10554.8	13592.0	16511.75	-1.94	-0.44	0.28	255	116	139	-0.06	-0.088
DMRT3$MA0610.1|DMRTA2$MA1478.1|DMRTC2$MA1479.1	19542.93	24445.5	28306.87	-1.04	-0.12	1.07	279	137	142	-0.069	-0.13
HNF4A$MA0114.4|HNF4G$MA0484.2	23301.0	28606.25	33729.2	-2.21	-0.57	0.08	351	160	191	-0.052	-0.058
EBF1$MA0154.4|EBF1$MA0154.2|Ebf2$MA1604.1|EBF3$MA1637.1|EBF1$MA0154.3	18619.76	23120.2	27414.44	-0.17	0.7	2.44	353	193	160	0.113	0.187
Hoxd8$MA0910.1	27515.7	33293.5	39076.2	-2.3	-0.69	-0.04	379	169	210	-0.189	-0.066
Tcfcp2l1$MA0145.2|Tcfcp2l1$MA0145.1	23961.6	29339.75	34849.45	-2.96	-1.03	0.35	361	171	190	-0.103	-0.152
Mafb$MA0117.1	8731.6	11808.5	14167.8	-0.44	0.26	1.5	222	120	102	0.081	0.06
TFAP2C(var.3)$MA0815.1|TFAP2A(var.3)$MA0872.1|TFAP2B(var.3)$MA0813.1	12606.53	16131.0	19293.47	-0.3	0.35	1.76	251	139	112	0.251	0.095
Hoxd9$MA0913.1|HOXB13$MA0901.2|HOXB13$MA0901.1|CDX2$MA0465.2|CDX1$MA0878.2|HOXD9$MA0913.2|HOXD13$MA0909.1|HOXA13$MA0650.1|CDX4$MA1473.1|HOXA10$MA0899.1|HOXA13$MA0650.2|CDX2$MA0465.1|CDX1$MA0878.1|HOXD13$MA0909.2	12589.65	16052.14	19179.43	-1.75	-0.24	0.69	235	95	140	-0.238	-0.163
NR4A1$MA1112.2|NR4A1$MA1112.1|NR2F2$MA1111.1	15001.6	19296.5	21968.77	-1.03	0.01	0.94	292	148	144	0.015	-0.007
HOXC10$MA0905.1|HOXC11$MA0651.1|HOXB9$MA1503.1|Hoxa11$MA0911.1|HOXC9$MA0485.2|HOXD11$MA0908.1|HOXD12$MA0873.1|HOXD10$MA1506.1|HOXC12$MA0906.1	14243.52	18156.0	21429.69	-0.48	0.39	1.83	247	136	111	0.159	0.158
TCF7$MA0769.2|Tcf7$MA0769.1|LEF1$MA0768.1|TCF7L2$MA0523.1|TCF7L1$MA1421.1	21727.76	27180.9	31076.44	-1.88	-0.45	0.64	283	128	155	-0.102	-0.214
NKX2-2$MA1645.1|NKX2-5$MA0063.2	19291.05	24270.25	27689.65	-0.94	0.09	1.04	354	181	173	0.004	0.015
HSF4$MA0771.1|HSF2$MA0770.1|HSF1$MA0486.2|HSF1$MA0486.1	22030.35	27231.0	31882.52	-2.27	-0.64	0.4	344	158	186	-0.087	-0.138
SCRT2$MA0744.2|SCRT1$MA0743.2|SCRT1$MA0743.1|SCRT2$MA0744.1	29185.68	35353.0	41157.7	-0.27	0.54	2.18	409	219	190	0.061	0.091
NR2F6(var.3)$MA1539.1|NR2F1(var.3)$MA1538.1|NR1H4::RXRA$MA1146.1|NR4A2::RXRA$MA1147.1	22072.9	27003.75	32200.22	-0.36	0.94	2.8	264	142	122	0.131	0.214
MAZ$MA1522.1|SP1$MA0079.3|ZNF148$MA1653.1|SP1$MA0079.2|SP2$MA0516.1	17789.98	22418.5	25826.66	-0.74	0.18	1.44	283	145	138	0.083	0.102
BCL6B$MA0731.1	7068.4	9366.0	11903.6	-0.06	0.79	2.53	205	114	91	0.295	0.252
PAX7$MA0680.1|PAX3$MA0780.1	8008.8	10657.5	13073.2	-1.62	-0.23	0.57	209	98	111	-0.03	-0.058
ESR2$MA0258.1|ESR1$MA0112.2|ESR2$MA0258.2	40009.8	48207.67	53732.23	-0.87	0.08	1.23	460	239	221	0.082	0.03
Znf281$MA1630.1|Wt1$MA1627.1	16342.35	20321.0	24639.55	-0.09	1.5	3.74	281	156	125	0.25	0.337
RORC$MA1151.1|RORB$MA1150.1|RORA(var.2)$MA0072.1	17867.7	22248.33	26204.53	-1.46	-0.21	0.77	318	153	165	-0.058	-0.119
PPARA::RXRA$MA1148.1	42349.5	50353.0	58368.4	-2.18	-0.61	0.24	463	219	244	-0.075	-0.082
Pax4$MA0068.1	152179.9	169334.5	183201.8	-1.62	-0.27	0.2	833	395	438	-0.158	-0.011
HLF$MA0043.3|NFIL3$MA0025.2	20997.6	25848.75	30280.45	-0.73	0.35	2.0	339	173	166	0.02	0.159
RFX3$MA0798.2|RFX1$MA0509.2	20891.95	25939.25	30613.9	-2.09	-0.57	0.32	342	157	185	-0.136	-0.141
RXRA::VDR$MA0074.1	16602.0	21456.0	24800.4	-0.92	-0.06	1.19	294	144	150	-0.037	0.033
E2F1$MA0024.3|E2F2$MA0864.2|E2F4$MA0470.2	26541.2	32413.33	38713.67	-5.15	-2.46	-0.62	326	133	193	-0.27	-0.378
NFYC$MA1644.1|NFYA$MA0060.3|NFYA$MA0060.1|NFYB$MA0502.1	20652.08	25875.75	30344.05	-3.12	-1.14	0.07	295	122	173	-0.14	-0.171
Rfx1$MA0509.1|RFX2$MA0600.1|RFX2$MA0600.2|RFX5$MA0510.2|RFX4$MA0799.1|RFX3$MA0798.1	24230.2	29952.5	34214.4	-1.47	-0.12	0.63	341	161	180	-0.044	-0.058
SPIC$MA0687.1|SPI1$MA0080.4	21124.3	25970.0	31137.0	9.23	13.87	19.16	430	275	155	0.619	0.748
NR1I2$MA1533.1|Vdr$MA0693.1	29062.9	35692.0	40864.55	-1.54	-0.23	0.87	426	213	213	-0.013	-0.075
NFATC4$MA1525.1|NFATC3$MA0625.1|NFATC2$MA0152.1|NFAT5$MA0606.1|NFATC1$MA0624.1	16857.64	21016.5	25073.68	-1.05	0.16	1.62	333	176	157	0.148	0.089
Zic2$MA1629.1|Zic1::Zic2$MA1628.1	18942.9	23559.0	27462.0	-0.52	0.26	1.78	349	185	164	0.034	0.128
RORA$MA0071.1|NR2C1$MA1535.1|NR2C2(var.2)$MA1536.1	9774.2	12686.83	15374.47	-1.97	-0.45	0.12	220	95	125	-0.283	-0.154
Sox11$MA0869.1|SOX4$MA0867.1|Sox1$MA0870.1|SOX21$MA0866.1	13585.42	17188.5	20605.02	-0.36	0.9	3.08	256	139	117	0.228	0.412
ZNF740$MA0753.1|VEZF1$MA1578.1|ZNF740$MA0753.2	13954.57	17714.33	21223.83	-0.39	0.63	2.4	259	145	114	0.176	0.255
ZNF24$MA1124.1	21352.7	26784.5	30594.3	-0.94	0.04	1.15	328	165	163	0.016	0.025
E2F7$MA0758.1|E2F8$MA0865.1	13141.1	16810.75	20007.05	-1.65	-0.25	0.5	256	114	142	-0.141	-0.132
MAFA$MA1521.1|MAF$MA1520.1|MAFK$MA0496.2|MAFF$MA0495.2|MAFG$MA0659.1	40968.46	48802.9	55853.06	-0.42	0.36	2.13	362	194	168	0.096	0.111
ZNF410$MA0752.1	16057.8	20112.0	24031.2	-2.49	-0.69	-0.03	296	128	168	-0.07	-0.095
GATA1$MA0035.4	13778.3	17930.5	20531.4	-1.03	-0.03	1.17	268	134	134	-0.001	-0.003
REST$MA0138.1|REST$MA0138.2	29504.75	36048.25	40955.25	-1.67	-0.27	0.6	364	171	193	-0.16	-0.1
MXI1$MA1108.2|MAX$MA0058.2|Myc$MA0147.2	13424.03	17316.67	20446.73	-1.72	-0.38	0.65	286	129	157	-0.071	-0.139
SREBF2$MA0596.1|SREBF1$MA0595.1	12659.45	16199.5	19312.2	-0.86	0.26	1.32	265	139	126	0.145	0.071
CTCFL$MA1102.2|CTCFL$MA1102.1	21132.85	26327.25	30403.0	-1.7	-0.32	0.45	319	146	173	-0.079	-0.105
